"","imdb_id","num_of_shows","attendees_per_show","avg_nth_day","name","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","award_wins","award_nominations"
"146","tt2294629",2,56.4375,10,"FROZEN",150000000,"Animation,Adventure,Family",4.371438,2013-11-27,1274219009,102,"English",7.5,2964,"Chris Buck,Jennifer Lee","","queen,musical,princess,betrayal,snowman,reindeer,curse,snow,troll,mountain climber,aftercreditsstinger,walt disney,woman director,3d","Won 2 Oscars. Another 72 wins & 57 nominations.",74,7.6,"415,027",7.7,4.3,303088,221,197,24,86,89,"Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Santino Fontana,Alan Tudyk,Ciarán Hinds,Chris Williams,Stephen J. Anderson,Maia Wilson,Edie McClurg,Robert Pine,Maurice LaMarche,Livvy Stubenrauch,Eva Bella,Spencer Ganus,Jesse Corti,Jeffrey Marcus,Tucker Gilmore,Ava Acres,Stephen Apostolina,Krik Baily,David Boat,Paul Briggs,Tyree Brown,Woody Buck,June Christopher,Lewis Cleale,Wendy Cutler,Terri Douglas,Eddie Frierson,Jean Gilpin,Jackie Gonneau,Nicholas Guest,Bridget Hoffman,Nick Jameson,Daniel Kaz,John Lavelle,Jennifer Lee,Patricia Lentz,Annie Lopez,Katie Lowes,Mona Marshall,Dara McGarry,Scott Menville,Adam Overett,Paul Pape,Courtney Peldon,Jennifer Perry,Raymond S. Persi,Jean-Michel Richaud,Lynwood Robinson,Carter Sand,Jadon Sand,Katie Silverman,Pepper Sweeney,Fred Tatasciore,Annaleigh Ashford,Jenica Bergere",74,57
"147","tt2294677",3,48.9166666666667,10.6666666666667,"IN A WORLD",1000000,"Comedy",0.488817,2013-08-09,2963902,93,"English",6.3,128,"Lake Bell","Lake Bell","voice over narration,voice over,woman director","3 wins & 16 nominations.",79,6.7,"25,582",7.6,3.6,20733,113,104,9,71,92,"Lake Bell,Rob Corddry,Alexandra Holden,Eva Longoria,Ken Marino,Demetri Martin,Fred Melamed,Tig Notaro,Nick Offerman,Michaela Watkins,Geena Davis,Stephanie Allynne,Melissa Disney,Olya Milova,Corsica Wilson,Yelena Protsenko,Carly Chaikin,Janicza Bravo,Jason O'Mara,Talulah Riley,Erin Soto,Mara Lane,Erinn Westbrook,Amy Vorpahl,Hidetoshi Imura,Nancy Gomez,Jaime Aymerich,Marc Graue,Kevin Rock,Joe Cipriano,Shobhit Agarwal,Don Luce,Andy Grosso,Mark Elliott,Christina Chang,Paula Sala,Don LaFontaine,Elizabeth Gesas,Carrie Martin,Nicole LaLiberte,Jon Peacy,Scott Campbell,Michael Burns,Brett Praise,Gareth Stehr,Cameron Diaz,Jeff Garlin",3,16
"148","tt2304771",2,45.5,1.5,"MANDELA: LONG WALK TO FREEDOM",35000000,"Drama,History",0.627199,2013-12-06,27330000,141,"English,Afrikaans,",6.5,147,"Justin Chadwick","","prison,south africa,apartheid,biography,nelson mandela,historical figure","Nominated for 1 Oscar. Another 10 wins & 28 nominations.",60,7.1,"20,993",6.2,3.7,22311,123,72,51,68,59,"Idris Elba,Naomie Harris,Tony Kgoroge,Riaad Moosa,Fana Mokoena,Robert Hobbs,Jamie Bartlett,Lindiwe Matshikiza,Terry Pheto,Deon Lotz,Thapelo Mokoena,Zolani Mkiva,Simo Mogwaza,David Butler,Gys de Villiers",10,29
"149","tt2305051",3,49.375,17.6666666666667,"WILD",15000000,"Drama",1.449827,2014-12-05,52501541,115,"English",6.9,594,"Jean-Marc Vallée","Nick Hornby","adventure,biography,hiking,based on true story,traveller","Nominated for 2 Oscars. Another 10 wins & 61 nominations.",76,7.2,"84,364",7.5,3.8,53229,241,216,25,75,90,"Reese Witherspoon,Laura Dern,Thomas Sadoski,Keene McRae,Michiel Huisman,W. Earl Brown,Gaby Hoffmann,Kevin Rankin,Brian Van Holt,Cliff De Young,Mo McRae,Will Cuddy,Leigh Parker,Nick Eversman,Ray Mist,Randy Schulman,Cathryn de Prume,Kurt Conroyd,Ted de Chatelet,Jeffree Newman,Lorraine Bahr,Jerry Carlton,Kevin-Michael Moore,Debra Pralle,Gray Eubank,Anne Sorce,Charles Baker,J.D. Evermore,Beth Hall,Jan Hoag,Carlee McManus,Art Alexakis,Anne Gee Byrd,Evan O'Toole,Jeanine Jackson,Jason Newell,Barry O'Neil,Richard Morris,Bobbi Strayed Lindstrom,Robert Alan Barnett,William Nelson,Tony Doupe,Dan Considine,Andrew Saunderson,Greg James,Orianna Herrman,Brian Borcherdt,Eric D. Johnson,Matt Pascua,Edric Carter,Matthew Noyes,John Dickerson,,Denise McSweeny,Alina Gatti,Henry Shotwell,Cheryl Strayed,Vincent M. Biscione",10,63
"150","tt2306745",1,43.3333333333333,0,"SOUND CITY",0,"Documentary,Music",0.099888,2013-01-18,0,106,"English",7.5,60,"Dave Grohl","Mark Monroe","rock,alternative","2 wins & 3 nominations.",76,7.8,"9,872",7.7,4.3,6632,42,42,0,90,100,"Trent Reznor,Tom Petty,Mick Fleetwood,Dave Grohl,John Fogerty,Rivers Cuomo,Taylor Hawkins,Barry Manilow,Stevie Nicks,Krist Novoselic,Rick Rubin,Rick Springfield,Lars Ulrich,Butch Vig,Lee Ving,Brad Wilk,Chris Shiflett,Rick Neilsen,Paul McCartney,Robert Levon Been,Brian Bell,Black Francis,Lindsey Buckingham,Mike Campbell,Tim Commerford,Kevin Cronin,Warren DeMartini,Joshua Homme,Neil Giraldo,Jessy Greene,Omar Hakim,Corey Taylor,James Brown",2,3
"151","tt2310332",3,57.9583333333333,1.66666666666667,"THE HOBBIT",250000000,"Adventure,Fantasy",11.203866,2014-12-10,955119788,144,"English",7.1,2756,"Peter Jackson","Peter Jackson,Fran Walsh,Philippa Boyens,Guillermo del Toro","corruption,elves,dwarves,orcs,middle-earth (tolkien),hobbits,dragon,battle,sword and sorcerery,unlikely friendship,epic battle,middle earth","Nominated for 1 Oscar. Another 6 wins & 45 nominations.",59,7.5,"349,905",6.3,3.9,213115,230,138,92,75,60,"Martin Freeman,Ian McKellen,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,John Callen,Peter Hambleton,Jed Brophy,Mark Hadlow,Adam Brown,Orlando Bloom,Evangeline Lilly,Lee Pace,Cate Blanchett,Hugo Weaving,Christopher Lee,Ian Holm,Mikael Persbrandt,Sylvester McCoy,Luke Evans,Stephen Fry,John Bell,Ryan Gage,Peggy Nesbitt,Mary Nesbitt,Manu Bennett,John Tui,Billy Connolly,Benedict Cumberbatch,Kelly Kilgour,Sarah Peirse,Nick Blake,Simon London,Conan Stevens",6,46
"152","tt2316411",2,52.5,3.5,"ENEMY",0,"Thriller,Mystery",0.733466,2014-03-14,0,91,"English",6.6,525,"Denis Villeneuve","Javier Gullón","doppelganger,spiders","15 wins & 25 nominations.",61,6.9,"90,962",6.7,3.4,24216,107,80,27,62,75,"Jake Gyllenhaal,Mélanie Laurent,Sarah Gadon,Isabella Rossellini,Joshua Peace,Tim Post,Kedar Brown,Megan Mane,Misha Highstead,Alexis Uiga,Darryl Dinn,Kiran Friesen,Loretta Yu,Stephen R. Hart,Paul Stephen",15,25
"153","tt2321549",3,53.875,18.3333333333333,"THE BABADOOK",2000000,"Drama,Thriller,Horror",2.018217,2014-05-22,6676471,93,"English",6.5,907,"Jennifer Kent","Jennifer Kent","monster,book,dysfunctional family,psychological horror,mother son relationship,psychological drama,grieving,woman director,death of spouse,self delusion,self created problems,behavioral disorders","49 wins & 56 nominations.",86,6.8,"109,992",8.3,3.7,34204,183,179,4,73,98,"Essie Davis,Noah Wiseman,Daniel Henshall,Tim Purcell,Hayley McElhinney,Cathy Adamek,Craig Behenna,Benjamin Winspear,Chloe Hurn,Tiffany Lyndall-Knight,Peta Shannon,Michael Gilmour,Michelle Nightingale,Adam Morgan,Barbara West,Hachi,Carmel Johnson,Terence Crawford,Jacquy Phillips,Pippa Wanganeen,John Maurice,Craig McArdle,Sophie Riggs,Stephen Sheehan,Alicia Zorkovic,Bridget Walters,Chris Roberts,Lucy Hong,Tony Mack,Annie Batten,Charlie Crabtree,Sophie Allan,Ethan Grabis,India Zorkovic,Lotte Crawford,Isla Zorkovic",49,56
"154","tt2326554",24,52.9114583333333,41.7916666666667,"A GIRL WALKS HOME ALONE AT NIGHT",1000000,"Thriller,Horror,Romance",0.416645,2014-11-21,395000,99,"فارسی",6.9,123,"Ana Lily Amirpour","Ana Lily Amirpour","vampire,romance,female vampire,iranian,woman director","7 wins & 20 nominations.",81,7,"16,651",8,3.8,12480,110,105,5,76,95,"Sheila Vand,Arash Marandi,Marshall Manesh,Dominic Rains,Rome Shadanloo,Milad Eghbali,Reza Sixo Safai,Mozhan Marnò",7,20
"155","tt2334649",3,58.6666666666667,2,"FRUITVALE STATION",0,"Drama",1.06091,2013-07-25,17385830,85,"English",7.2,227,"Ryan Coogler","Ryan Coogler","based on true story,racism,docudrama,police violence,day in a life","39 wins & 52 nominations.",85,7.5,"53,001",8.1,4.1,38343,189,177,12,87,94,"Michael B. Jordan,Octavia Spencer,Melonie Diaz,Ahna O'Reilly,Kevin Durand,Chad Michael Murray,Christina Elmore,Ariana Neal,Trestin George,Joey Oglesby,Chris Riedell",39,52
"156","tt2334873",7,56.4107142857143,19.8571428571429,"BLUE JASMINE",18000000,"Comedy,Drama",0.87169,2013-07-25,97505481,98,"English",6.9,594,"Woody Allen","Woody Allen","san francisco,two word title,new york city,rich,narcissism,xanax","Won 1 Oscar. Another 51 wins & 74 nominations.",78,7.3,"148,388",8.1,3.8,48124,200,182,18,77,91,"Cate Blanchett,Alec Baldwin,Sally Hawkins,Bobby Cannavale,Louis C.K.,Peter Sarsgaard,Andrew Dice Clay,Michael Stuhlbarg,Alden Ehrenreich,Charlie Tahan,Max Casella,Tammy Blanchard,Martin Cantu,Daniel Jenks,Max Rutherford,Ali Fedotowsky",52,74
"157","tt2366450",1,58.6666666666667,1,"STORIES WE TELL",0,"Documentary",0.219353,2012-10-12,0,108,"English",6.8,43,"Sarah Polley","Sarah Polley","family,woman director","23 wins & 40 nominations.",91,7.6,"9,107",8.6,3.9,14536,127,120,7,79,94,"Michael Polley,Harry Gulkin,Susy Buchan,John Buchan,Mark Polley,Joanna Polley,Cathy Gulkin,Marie Murphy,Robert MacMillan,Deirdre Bowen,Victoria Mitchell,Mort Ransen,Geoffrey Bowes,Tom Butler,Pixie Bigelow,Claire Walker,Rebecca Jenkins,Peter Evans,Alex Hatz,Justin Goodhand,Seamus Morrison,Allie MacDonald,Lani Billard,Andrew Church,Dave Kiner,Jeff Mallory,Kristen Corvers,Jeanie Calleja,James Downing,Tracey Ferencz,Eric Hanson,Kaylin Griffin,Mairtin O'Carrigan,Thomas Hauff,Sarah Polley,Christine Horne,Anne Tait",23,40
"158","tt2370248",1,55,1,"SHORT TERM 12",0,"Drama",1.301029,2013-08-23,1600000,96,"English",7.8,256,"Destin Cretton","Destin Cretton","child abuse,suicide attempt,social worker,based on short film,pregnancy,violence,parole,father daughter relationship,incest,foster child,troubled teen,bracelet,cupcake,foster care,group home","35 wins & 65 nominations.",82,8,"53,768",8.3,4.4,19583,153,151,2,93,99,"Brie Larson,John Gallagher Jr.,Kaitlyn Dever,Melora Walters,Stephanie Beatriz,Rami Malek,Alex Calloway,Kevin Hernandez,Lydia Du Veaux,Keith Stanfield,Frantz Turner,Diana Maria Riva,Harold Cannon,Silvia Curiel,Bran'dee Allen,Danny Roper,Elyssa Gutierrez,Garryson Zamora,Michael Marto,Patricia Barrett,Tanya Marie A. Bitanga,Zoe Wilkens,Angel Amaral,Arnold Barrera,Joseph Bruley,Fred Herrera,Shika Moran,Nikki Chapman,Fay DeLaCruz,Cameron Gore,Anthony Puentes,Veronica Puentes,Laura Macias,Ana Shiravi,Mohammad Shiravi,Edward Goldstein,Etta Goldstein,Brett Goldstein,Alexandra Estrada,Michelle Nordahl,Jared Callahan,Joel P. West,Jessica Nordahl,Andrea Macias,Kaily McCoy,Thaddeus McRae,Kenny Laubbacher,Pamela Luna,Valentina I. Valentini,Brad Kester,James Abraham,Angelina Assereto,Merrily Cretton,Spring Cretton,Patrick James,Christopher Jun",35,65
"159","tt2379713",5,53.775,10.8,"SPECTRE",245000000,"Action,Adventure,Crime",5.595409,2015-10-26,880674609,148,"Français,English,Español,Italiano,Deutsch",6.2,2844,"Sam Mendes","","spy,based on novel,secret agent,sequel,james bond,mi6,bond girl,united kingdom","Won 1 Oscar. Another 7 wins & 24 nominations.",60,6.8,"269,609",6.5,3.5,104171,305,198,107,62,65,"Daniel Craig,Christoph Waltz,Léa Seydoux,Ralph Fiennes,Monica Bellucci,Ben Whishaw,Naomie Harris,Dave Bautista,Andrew Scott,Rory Kinnear,Jesper Christensen,Alessandro Cremona,Stephanie Sigman,Tenoch Huerta,Adriana Paz,Domenico Fortunato,Marco Zingaro,Stefano Elfi DiClaudia,Ian Bonar,Tam Williams,Richard Banham,Pip Carter,Simon Lenagan,Alessandro Bressanello,Marc Zinga,Brigitte Millar,Adel Bencherif,Gediminas Adomaitis,Peppe Lanzetta,Francesco Arca,Matteo Taranto,Emilio Aniba,Benito Sagredo,Dai Tabuchi,George Lasha,Sargon Yelda,Andy Cheung,Erick Hayden,Oleg Mirochnikov,Antonio Salines,Miloud Mourad Benamara,Gido Schimanski,Nigel Barber,Patrice Naiambana,Stephane Cornicard,Gary Fannin,Sadao Ueda,Phillip Law,Wai Wong,Joseph Balderrama,Eiji Mihara,Junichi Kajioka,Victor Schefé,Harald Windisch,Tristan Matthiae,Detlef Bothe,Bodo Friesecke,Wilhem Iben,Noemi Krausz,Noah Saavedra,Francis Attakpah,Michael Glantschnig,Marlon Boess,Marie Wohlmuth,Lili Epply,Konstantin Gerlach,Lara Parmiani,Umit Ulgen,Amra Mallassi,Ziad Abaza,Walid Mumuni,Derek Horsham,Nari Blair-Mangat,Michael White,Adam McGrady,Nader Dernaika,Pezhmaan Alinia,Judi Dench,Neve Gachev",8,24
"160","tt2381111",1,66.5,8,"BROOKLYN",11000000,"Drama,Romance",1.378396,2015-11-04,62076141,111,"English",7.1,553,"John Crowley","","love triangle,based on novel,homesickness,vororte,ship,community,marriage,working class,boarding house,ireland,brooklyn new york city,journey,dual life,irish immigrant,1950s","Nominated for 3 Oscars. Another 30 wins & 141 nominations.",87,7.5,"69,404",8.4,4.1,43649,229,221,8,88,97,"Saoirse Ronan,Domhnall Gleeson,Emory Cohen,Emily Bett Rickards,Eileen O'Higgins,Julie Walters,Samantha Munro,Jim Broadbent,Nora-Jane Noone,Michael Zegen,Paulino Nunes,Jenn Murray,Eve Macklin,Jessica Paré,Maeve McGrath,Jenn Murray,Aine Ni Mhuiri,Matt Glynn,Brid Brennan,Emma Lowe,Barbara Drennan,Gillian McCarthy,Fiona Glascott,Jane Brennan,Peter Campion,Eva Birthistle,James Corscadden,Mary O'Driscoll,Jane Wheeler,Adrien Benn,Alain Goulem,Iarla O'Lionaird,Ellis Rockburn,Erika Rosenbaum,Max Walker,Ellen David,Christian de la Cortina,James DiGiacomo,Tadhg McMahon,Paul Stewart,Denis Conway,Gary Lydon,Mella Carron,Karen Belfo",30,144
"161","tt2390361",4,50,9.75,"ENOUGH SAID",0,"Comedy,Drama,Romance",0.50881,2013-09-18,25288872,93,"English",6.5,233,"Nicole Holofcener","Nicole Holofcener","masseuse,thanksgiving,party,mother daughter relationship,dating,relationship,divorce,divorcee,middle age romance,woman director,massage therapist","Nominated for 1 Golden Globe. Another 8 wins & 36 nominations.",78,7.1,"48,788",7.7,3.7,42549,169,162,7,75,96,"Julia Louis-Dreyfus,Catherine Keener,James Gandolfini,Toni Collette,Ben Falcone,Amy Landecker,Michaela Watkins,Kathleen Rose Perkins,Toby Huss,Eve Hewson,Christopher Nicholas Smith,Tracey Fairaway,Phillip Brock,Tavi Gevinson,Anjelah N. Johnson,Jessica St. Clair,Sarah Burns,Alina Adams,Luke Grakal",8,37
"162","tt2395155",1,44.6666666666667,3,"BIRTH STORY",0,"History,Documentary",0.001714,2013-01-18,0,95,"English",0,0,"Sara Lamm,Mary Wigmore","","pregnancy,natural birth,woman director","1 win & 1 nomination.",67,7.7,"41",6.3,4,98,NA,6,1,80,NA,"Ina May Gaskin",1,0
"163","tt2401878",7,51.25,14,"ANOMALISA",8000000,"Animation,Comedy,Drama,Romance",1.793426,2015-12-30,3759286,90,"English",6.7,180,"Duke Johnson,Charlie Kaufman","Charlie Kaufman","sex,depression,existentialism","Nominated for 1 Oscar. Another 18 wins & 66 nominations.",88,7.4,"26,290",8.4,3.7,17147,221,204,17,72,92,"Jennifer Jason Leigh,David Thewlis,Tom Noonan",18,67
"164","tt2402927",2,60.1875,4,"CAROL",11800000,"Romance,Drama",1.791814,2015-11-20,40272135,118,"English",7,429,"Todd Haynes","","gay,new york,female nudity,chicago,sex,hotel,new year's eve,age difference,nudity,lesbian kiss,photography,road trip,lesbian couple,mother daughter relationship,lesbian,divorce,lesbian sex,department store,lgbt,mother child relationship,child custody,older woman younger woman relationship,christmas,1950s","Nominated for 6 Oscars. Another 64 wins & 216 nominations.",95,7.3,"58,344",8.6,3.8,26994,243,228,15,73,94,"Cate Blanchett,Rooney Mara,Kyle Chandler,Sarah Paulson,Jake Lacy,John Magaro,Cory Michael Smith,Carrie Brownstein,Kevin Crowley,Nik Pajic,Trent Rowland,Sadie Heim,Kk Heim,Amy Warner,Michael Haney,Wendy Lardin,Pamela Evans Haynes,Greg Violand,Michael Ward,Kay Geiger,Christine Dye,Deb G. Girdler,Douglas Scott Sorenson,Ken Strunk,Mike Dennis,Ann Reskin,Annie Kalahurka,Linnea Bond,Steven Andrews,Tanya Smith,Ryan Wesley Gilreath,Chuck Gillespie,Jeremy Parker,Giedre Bond,Liberty Fraysure,Robert J. Ashe,Anita Farmer Bergman,Colin Botts,James Brown,Chelsea Carnder,Gary Chinn,William Cross,Richard Doone,Taylor Frey",64,222
"165","tt2404181",2,46.4375,6,"BELLE",10900000,"Drama",1.287602,2013-09-08,16505460,105,"English",7.1,125,"Amma Asante","","victorian england,trial,slave,black woman,high society,caribbean,social issues,woman director","12 wins & 26 nominations.",64,7.4,"19,339",7,4,24830,132,110,22,82,83,"Gugu Mbatha-Raw,Tom Wilkinson,Miranda Richardson,Penelope Wilton,Emily Watson,Sarah Gadon,Sam Reid,Matthew Goode,Tom Felton,James Norton,Alan McKenna,Lauren Julien-Box,Andrew Woodall",12,26
"166","tt2415458",2,55.0625,7,"THE WOLFPACK",0,"Documentary",0.12311,2015-06-12,0,89,"English",6.8,71,"Crystal Moselle","","brother brother relationship,father-son relationship,manhattan new york city,woman director,confinement","7 wins & 13 nominations.",75,7.1,"7,055",7.1,3.6,8179,126,107,19,69,85,"Bhagavan Angulo,Govinda Angulo,Jagadisa Angulo,Narayana Angulo,Krsna Angulo,Mukunda Angulo,Chloe Pecorino,Ned Shatzer,Oscar Angulo,Susanne Angulo,Tyler Hollinger",7,13
"167","tt2446600",1,42.5,0,"NEXT GOAL WINS",0,"Documentary",0.032214,2014-04-25,0,97,"English",6.9,8,"Mike Brett,Steve Jamison","","sport,soccer","2 wins & 2 nominations.",71,7.9,"1,695",7.5,4.2,655,29,29,0,89,100,"Thomas Rongen,Jaiyah Saelua,Nicky Salapu,Nicky Salapu,Larry Mana'o,Rawlston Masaniai,Charles Uhrle",2,2
"168","tt2446980",1,47.875,6,"JOY",60000000,"Comedy,Drama",2.57833,2015-12-24,101134059,124,"Español,English",6.3,740,"David O. Russell","","biography","Nominated for 1 Oscar. Another 4 wins & 18 nominations.",56,6.6,"70,099",6.3,3.4,44510,NA,134,88,56,NA,"Jennifer Lawrence,Bradley Cooper,Robert De Niro,Dascha Polanco,Edgar Ramírez,Elisabeth Röhm,Virginia Madsen,Isabella Rossellini,Diane Ladd,Jimmy Jean-Louis,Drena De Niro,Madison Wolfe,John Enos III,Erica McDermott,Donna Mills,Allie Marshall,Kristen Annese,Chaunty Spillane,Isabella Cramp,Ariana DeFusco,Susan Garibotto,Susan Lucci,Laura Wright,Melissa Rivers,Lexie Roth",4,19
"169","tt2452042",10,53.325,20.5,"PEANUTS",99000000,"Adventure,Animation,Comedy,Family",1.68332,2015-11-05,0,88,"English",6.3,326,"Steve Martino","Bryan Schulz","based on comic strip,family,3d,charlie brown,snoopy","Nominated for 1 Golden Globe. Another 1 win & 42 nominations.",67,7.2,"25,904",7.1,3.9,66045,173,150,23,77,87,"Noah Schnapp,Bill Melendez,Venus Schultheis,Hadley Belle Miller,Madisyn Shipman,Francesca Capaldi,Noah Johnston,Alexander Garfin,Mariel Sheets,A.J. Tecce,Marleik Mar Mar Walker,Rebecca Bloom,Anastasia Bredikhina,William Wunsch",1,43
"170","tt2458776",2,45,0.5,"BEARS",0,"Documentary,Family",0.292492,2014-04-17,17,78,"English,Français",7.5,48,"Alastair Fothergill,Keith Scholey","","alaska,family,nature,bears","2 nominations.",68,7.4,"4,941",7,4,22511,56,50,6,78,89,"John C. Reilly,Victoria Naumova",0,2
"171","tt2473602",2,50,4.5,"GET ON UP",0,"Drama,Music",0.290673,2014-08-01,31911598,139,"English",6.3,96,"Tate Taylor","","biography,james brown","6 wins & 15 nominations.",71,6.9,"15,515",6.9,3.7,25011,152,122,30,68,80,"Chadwick Boseman,Nelsan Ellis,Dan Aykroyd,Viola Davis,Lennie James,Fred Melamed,Jill Scott,Octavia Spencer,Nick Eversman,Tika Sumpter,James DuMont,Billy Slaughter,Ritchie Montgomery,Craig Robinson,Brandon Smith,Aloe Blacc,Josh Hopkins,Aunjanue Ellis,Tariq Trotter,Keith Robinson,Stacey Scowley,Liz Mikel,Julius Tennon,Allison Janney,John Benjamin Hickey,J.D. Evermore,Carol Lee,Cleta Elaine Ellington,Jim Gleason,Ahna O'Reilly,Antonius Charles,Donald Watkins,Corey Sorenson,Hunter Burke,Jamarion Scott,Jordan Scott,Rena DeAngelo,Aakomon Jones,George Quinones,Aaron Jay Rome,Atkins Estimonds,Clyde Jones,Michael Papajohn,Matt Thompson,Denzel Reed,Phyllis Montana LeBlanc,Taura Cherne,Kirk Bovill,Cariella Smith,Jacinte Blankenship,Sandra DeNise,Sheldon Frett,Mario J. Radford,Joe T. Blankenship,Randy Smith,Alvin Edney II,Adrien Scott Robinson,Elliott June Rogers,Jamell Richardson,Jason Davis,Justin Hall,David Carzell,Dominic Thigpen",6,15
"172","tt2479800",2,60.75,2.5,"PALO ALTO",0,"Drama",0.935247,2014-05-09,0,100,"English",6.4,189,"Gia Coppola","","high school,soccer,older man younger woman relationship,teenagers,teenage sexuality,woman director","4 nominations.",69,6.3,"19,320",6.3,3.2,13712,114,82,32,49,72,"Emma Roberts,James Franco,Val Kilmer,Colleen Camp,Jack Kilmer,Keegan Allen,Nat Wolff,Olivia Crocicchia,Christian Madsen,Zoe Levin,Don Novello,Talia Shire,Claudia Levy,Jacqui Getty,Andrew Lutheran,Bo Mitchell,Bailey Coppola,Brennen Taylor,Atlanta Decadenet,Anna Thea Bogdanovich,Micah Nelson,Timothy Starks,Emma Gretzky,Janet Jones,Genevieve Penn,Jesse Jo Stark,Jake Nordwin,Jamal Hammadi,Marshall Bell,Laney Fichera,Greta Seacat,Chris Messina,Nathalie Love,Sandra Seacat,Jessica Elle Taylor,Janet Song,Janet Salter,Margaret Qualley,Amelia Burstyn,Grear Patterson,Nick Stewart",0,4
"173","tt2488496",2,44.8125,1,"STAR WARS:THE FORCE AWAKENS",200000000,"Action,Adventure,Science Fiction,Fantasy",8.095568,2015-12-15,2068178225,136,"English",7.6,4494,"J.J. Abrams","Michael Arndt","android,spaceship,star wars,jedi,imax,space opera,3d","Nominated for 5 Oscars. Another 31 wins & 99 nominations.",81,8.2,"544,460",8.2,4.3,217825,358,330,28,89,92,"Daisy Ridley,John Boyega,Adam Driver,Harrison Ford,Carrie Fisher,Oscar Isaac,Mark Hamill,Peter Mayhew,Domhnall Gleeson,Lupita Nyong'o,Gwendoline Christie,Andy Serkis,Simon Pegg,Max von Sydow,Anthony Daniels,Kenny Baker,Billie Lourd,Greg Grunberg,Ken Leung,Maisie Richardson-Sellers,Miltos Yerolemou,Pip Andersen,Dixie Arnold,Jessica Henwick,Warwick Davis,Iko Uwais,Yayan Ruhian,Crystal Clarke,Leanne Best,Anna Brewster,Harriet Walter,Daniel Craig,Ewan McGregor,Frank Oz,Alec Guinness,Bill Hader,Ben Schwartz,Brian Vernel",31,104
"174","tt2510894",1,48.25,2,"HOTEL TRANSYLVANIA 2",80000000,"Animation,Comedy,Family",2.424397,2015-09-21,466183544,89,"English",6.8,772,"Genndy Tartakovsky","Dan Hageman,Kevin Hageman","transylvania,hotel,witch,technology,magic,mummy,dracula,skeleton,only child,backpacker,marriage,frankenstein,wolfman,zombies,moving out,invisible man,new life","2 wins & 7 nominations.",44,6.7,"53,666",5.3,3.7,88342,98,53,45,65,54,"Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,Steve Buscemi,David Spade,Keegan-Michael Key,Asher Blinkoff,Fran Drescher,Molly Shannon,Megan Mullally,Nick Offerman,Dana Carvey,Rob Riggle,Mel Brooks,Jonny Solomon,Chris Kattan,Sadie Sandler,Sunny Sandler,Jon Lovitz,Robert Smigel",2,7
"175","tt2545428",1,42.5,4,"MERU",0,"Adventure,Documentary",0.423008,2015-01-25,0,89,"English",7,33,"Jimmy Chin,Elizabeth Chai Vasarhelyi","","himalaya,climbing,india,mountaineering,woman director,alpinism,alpine climbing","4 wins & 11 nominations.",77,7.7,"5,432",7.4,4.3,4690,71,63,8,92,89,"Conrad Anker,Grace Chin,Jimmy Chin,Amee Hinkley",4,11
"176","tt2562232",2,57.5,9.5,"BIRDMAN",18000000,"Drama,Comedy",5.183504,2014-10-17,103215094,119,"English",7.3,2427,"Alejandro González Iñárritu","","times square,superhero,long take,new york city,play,broadway,actor","Won 4 Oscars. Another 179 wins & 264 nominations.",88,7.8,"386,873",8.5,3.9,89900,280,255,25,77,91,"Michael Keaton,Zach Galifianakis,Edward Norton,Emma Stone,Naomi Watts,Amy Ryan,Andrea Riseborough,Merritt Wever,Lindsay Duncan,Natalie Gold,Kenny Chin,Jeremy Shamos,Jamahl Garrison-Lowe,Damian Young,Keenan Shimizu,Michael Siberry,Clark Middleton,Katherine O'Sullivan,Akira Ito,William Youmans,Paula Pell,David Fierro,Joel Garland,Donna Lynne Champlin,Frank Ridley,Hudson Flynn",183,264
