"","imdb_id","num_of_shows","attendees_per_show","avg_nth_day","name","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","award_wins","award_nominations"
"40","tt1791528",3,80.775,33,"INHERENT VICE",20000000,"Comedy,Romance,Crime,Drama,Mystery",1.517833,2014-12-25,11110975,148,"English",6.4,465,"Paul Thomas Anderson","Paul Thomas Anderson","based on novel,1970s,private investigator,smoking marijuana,los angeles,1960s","Nominated for 2 Oscars. Another 14 wins & 90 nominations.",81,6.7,"60,322",7.2,3.2,31513,219,162,57,52,74,"Joaquin Phoenix,Josh Brolin,Owen Wilson,Katherine Waterston,Reese Witherspoon,Benicio del Toro,Jena Malone,Maya Rudolph,Martin Short,Martin Donovan,Sasha Pieterse,Eric Roberts,Michael Kenneth Williams,Joanna Newsom,Jeannie Berlin,Serena Scott Thomas,Hong Chau,Christopher Allen Nelson,Sam Jaeger,Timothy Simons,Jillian Bell,Christian Williams,Jordan Christian Hearn,Taylor Bonin,Martin Dew,Shannon Collis,Catherine Haena Kim,Vivienne Khaledi,Yvette Yates,Andrew Simpson,Joe Dioletto,Jack Kelly,The Growlers,Belladonna,Elaine Tan,Wilson Bethel,Anders Holm,Emmet Unverzagt,Jefferson Mays,Erica Sullivan,Eva Fisher,Jackie Michele Johnson,Katie Schwartz,Charley Morgan,Keith Jardine,Delaina Mitchell,Michael Cotterman,Peter McRobbie,Shannon C. Sullivan,Samantha Lemole,Madison Leisle",14,92
"41","tt1791682",1,71,8,"WHILE WE'RE YOUNG",10000000,"Drama,Comedy",1.165776,2015-03-27,7587485,97,"English",5.8,222,"Noah Baumbach","Noah Baumbach","marriage,middle age","1 win & 2 nominations.",77,6.3,"29,481",7.3,3.2,19994,181,152,29,51,84,"Ben Stiller,Naomi Watts,Adam Driver,Amanda Seyfried,Charles Grodin,Brady Corbet,Ryan Serhant,Maria Dizzia,Adam Horovitz,Dree Hemingway",1,2
"42","tt1798709",1,76,1,"HER",23000000,"Romance,Science Fiction,Drama",3.710111,2013-12-18,47351251,126,"English",7.9,2046,"Spike Jonze","Spike Jonze","artificial intelligence,computer,loneliness","Won 1 Oscar. Another 76 wins & 174 nominations.",90,8,"350,496",8.5,4,97740,239,226,13,82,95,"Joaquin Phoenix,Scarlett Johansson,Rooney Mara,Amy Adams,Olivia Wilde,Chris Pratt,Portia Doubleday,Sam Jaeger,Katherine Boecher,Kelly Sarah,Spike Jonze,Bill Hader,Kristen Wiig,Brian Cox,Lynn A. Freedman,Lisa Renee Pitts,Gabe Gomez,Artt Butler,May Lindstrom,Matt Letscher,David Azar,Guy Lewis,Melanie Seacat,Pramod Kumar,Evelyn Edwards,Steve Zissis,Dane White,Nicole Grother,James Ozasky,Samantha Sarakanti,Luka Jones,Gracie Prewitt,Claudia Choi,Laura Kai Chen,Soko,Wendy Leon,Lil Buck",77,174
"43","tt1800241",1,68.5,7,"AMERICAN HUSTLE",40000000,"Drama,Crime",2.512161,2013-12-12,251171807,138,"English",6.9,1653,"David O. Russell","David O. Russell,Eric Singer","con artist,mobster,written by director","Nominated for 10 Oscars. Another 65 wins & 202 nominations.",90,7.3,"355,232",8.2,3.8,174232,256,238,18,74,93,"Christian Bale,Bradley Cooper,Amy Adams,Jeremy Renner,Jennifer Lawrence,Louis C.K.,Michael Peña,Alessandro Nivola,Robert De Niro,Jack Huston,Elisabeth Röhm,Dawn Olivieri,Erica McDermott,Colleen Camp,Shea Whigham,Saïd Taghmaoui,John Franchi",65,212
"44","tt1853728",1,72.5,6,"DJANGO UNCHAINED",100000000,"Drama,Western",4.803412,2012-12-25,425368238,165,"English,Français,Deutsch",7.6,6761,"Quentin Tarantino","Quentin Tarantino","bounty hunter,hero,plantation,society,friendship,friends,revenge,rescue,shootout,rivalry,racism,danger,valet,dentist,racial slur,django,dual role,fake identity,partners,aftercreditsstinger,odd couple,black slave,exploding man,deadly,chases and races,uninhibited rivalry,tough heroes,unlikely parents,19th century","Won 2 Oscars. Another 53 wins & 143 nominations.",81,8.5,"937,301",8,4.3,424679,253,222,31,91,88,"Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,Samuel L. Jackson,Walton Goggins,Dennis Christopher,James Remar,David Steen,Dana Gourrier,Nichole Galicia,Laura Cayouette,Ato Essandoh,Sammi Rotibi,Clay Donahue Fontenot,Escalante Lundy,Miriam F. Glover,Don Johnson,Franco Nero,James Russo,Tom Wopat,Don Stroud,Russ Tamblyn,Amber Tamblyn,Bruce Dern,M.C. Gainey,Cooper Huckabee,Doc Duhame,Jonah Hill,Lee Horsley,Zoë Bell,Michael Bowen,Robert Carradine,Jake Garber,Ted Neeley,James Parks,Tom Savini,Michael Parks,John Jarratt,Quentin Tarantino,Amari Cheatom,Keith Jefferson,Marcus Henderson,Lil Chuuch,Kinetic,Louise Stratten,Kim Robillard,Shana Stein,Shannon Hazlett,Jack Lucarelli,Victoria Thomas,Grace Collins,Sharon Pierre-Louis,Christopher Berry,Kim Collins,Dane Rhodes,J.D. Evermore,Rex Linn,Michael Bacall,Ronan Hice,Ned Bellamy,Dave Coennen,Danièle Watts,Jon Eyez,Omar J. Dorsey,Evan Parke,Craig Stark,Brian Brown,Ritchie Montgomery,Nicholas Dashnaw,Jarrod Bunch,Edrick Browne,Kerry Sims,Jamal Duff,Todd Allen,Lewis Smith,Keniaryn Mitchell,Jakel Marshall,Carl Singleton,Ashley Toman,John McConnell,Mark Amos,Monica Rene'e Anderson,Marsha Stephanie Blake,Catherine Lambert,Deborah Ayorinde,Takara Clark,Kimberley Drummond,Tenaj L. Jackson,Carl Bailey,Ross P. Cook,Gregory Allen Gabroy,Gene Kevin Hames Jr.,Seth Bailey,David G. Baker,Richie J. Ladner,Glen Warner,Kesha Bullard,Edward J. Clare,Jordon Michael Corbin,Mike DeMille,Santana Draper,Gary Grubbs,Justin Hall,Jacquelyn Twodat Jackson,Sandra Linz,Kasey James,Skipper Landry,Elton LeBlanc,Cindy Mah,Johnny Otto,Belinda Owino,Erin Pickett,Mark Ulano,Misty Upham",55,143
"45","tt1860353",1,75,1,"TURBO",135000000,"Animation,Family",0.660953,2013-07-11,282570682,96,"English",6.1,740,"David Soren","","underdog,car race,dream,speed,power,snail,fast,friends,superpower,racer","1 win & 11 nominations.",58,6.5,"61,457",6.1,3.7,89148,106,71,35,66,67,"Ryan Reynolds,Paul Giamatti,Michael Peña,Samuel L. Jackson,Luis Guzmán,Bill Hader,Snoop Dogg,Maya Rudolph,Ben Schwartz,Richard Jenkins,Ken Jeong,Michelle Rodriguez",1,11
"46","tt1865505",4,80.875,22.5,"SONG OF THE SEA",0,"Family,Animation,Fantasy",1.001704,2014-09-06,0,93,"English",8,210,"Tomm Moore","Will Collins","fairy tale,lighthouse,folk music,lighthouse keeper   ,irish,swimming,dog,seal,irishman,folklore,irish music,underwater cave","Nominated for 1 Oscar. Another 12 wins & 18 nominations.",85,8.2,"23,309",8.4,4.3,11109,79,78,1,92,99,"Brendan Gleeson,Fionnula Flanagan,David Rawle,Pat Shortt,Jon Kenny,Lisa Hannigan,Lucy O'Connell,Colm Ó'Snodaigh,Liam Hourican,Kevin Swierszcz,Will Collins,Paul Young",12,19
"47","tt1869716",1,94,1,"THE EAST",6500000,"Drama,Thriller",0.541565,2013-05-31,2401510,116,"English",6.3,162,"Zal Batmanglij","Zal Batmanglij,Brit Marling","secret organization,murder,environmentalism,vanity film,eco-terrorists,multiple felonies","1 win & 7 nominations.",68,6.9,"41,568",6.7,3.5,19753,140,103,37,64,74,"Brit Marling,Alexander Skarsgård,Ellen Page,Toby Kebbell,Shiloh Fernandez,Aldis Hodge,Danielle Macdonald,Hillary Baack,Patricia Clarkson,Jason Ritter,Julia Ormond,Billy Magnussen,Wilbur Fitzgerald,John Neisler,Jamey Sheridan",1,7
"48","tt1877832",1,70.5,5,"X-MEN",250000000,"Action,Adventure,Fantasy,Science Fiction",6.860659,2014-05-15,746000000,131,"English",7.6,3520,"Bryan Singer","","1970s,mutant,time travel,marvel comic,superhuman,storm,based on comic book,beast,aftercreditsstinger,x-men,changing the past or future","Nominated for 1 Oscar. Another 14 wins & 40 nominations.",74,8,"509,125",7.5,4.3,273529,285,258,27,92,91,"Hugh Jackman,James McAvoy,Patrick Stewart,Michael Fassbender,Ian McKellen,Jennifer Lawrence,Nicholas Hoult,Ellen Page,Shawn Ashmore,Peter Dinklage,Halle Berry,Booboo Stewart,Fan Bingbing,Daniel Cudmore,Adan Canto,Omar Sy,Evan Peters,Lucas Till,Josh Helman,Evan Jonigkeit,Famke Janssen,James Marsden,Anna Paquin,Mark Camacho,Kelsey Grammer,Michael Lerner",14,41
"49","tt1895587",1,83.75,1,"SPOTLIGHT",20000000,"Drama,Thriller,History",4.664863,2015-11-06,88346473,128,"English",7.8,1129,"Tom McCarthy","Tom McCarthy,Josh Singer","child abuse,journalism,judge,florida,boston,pedophilia,court,cover up,priest,lawyer,catholic,catholic church,catholicism,september 11 2001,investigative journalism,cardinal,christmas","Won 2 Oscars. Another 111 wins & 124 nominations.",93,8.1,"178,136",8.8,4.3,62869,283,272,11,93,96,"Mark Ruffalo,Michael Keaton,Rachel McAdams,Liev Schreiber,John Slattery,Brian d'Arcy James,Stanley Tucci,Elena Wohl,Gene Amoroso,Doug Murray,Sharon McFarlane,Jamey Sheridan,Neal Huff,Billy Crudup,Robert B. Kennedy,Duane Murray,Brian Chamberlain,Michael Cyril Creighton,Paul Guilfoyle,Michael Countryman,Tim Whalen,Martin Roach,Brad Borbridge,Don Allison,Patty Ross,Paloma Nuñez,Robert Clarke,Gary Galone,David Fraser,Paulette Sinclair,Laurie Heineman,Elena Juatco,Nancy Villone,Wendy Merry McCarthy,Siobhan Murphy,Eileen Padua,Darrin Baker,Joe Stapleton,Maureen Keiller,James LeBlanc,Tim Progosh,Neion George,Laurie Murdoch,Zarrin Darnell-Martin,Krista Morin,Paula Barrett,Mairtin O'Carrigan,Rob deLeeuw,Nancy E. Carroll,Anthony Paolucci,Michele Proude,Richard O'Rourke,Len Cariou,Dennis Lynch,Stefanie Drummond,Mark McGrinder,Richard Fitzpatrick,Tom Driscoll,Jeffrey Samai,Moira Driscoll,Forrest Weber,Doreen Spencer,Janet Pinnick,Shannon McDonough,Shannon Ruth,Daniel Ruth,Jennifer Ruth,Timothy Mooney,Bruce-Robert Serafin,Donna Sue Jahier,Edward Brickley,John Franchi,Richard Jenkins",113,124
"50","tt1951265",1,70.75,8,"HUNGER GAMES: MOCKINGJAY 1",125000000,"Science Fiction,Adventure,Thriller",11.468482,2014-11-18,752100229,123,"English",6.7,3030,"Francis Lawrence","","resistance,post-apocalypse,dystopia,war,sequel,female protagonist,bow and arrow,game,future war,revolt,class prejudice,human subjugation,mockingjay,hunger games","Nominated for 1 Golden Globe. Another 15 wins & 26 nominations.",64,6.7,"301,187",6.3,3.8,245910,251,164,87,72,65,"Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Donald Sutherland,Philip Seymour Hoffman,Julianne Moore,Willow Shields,Sam Claflin,Elizabeth Banks,Mahershala Ali,Jena Malone,Jeffrey Wright,Paula Malcomson,Stanley Tucci,Natalie Dormer,Evan Ross,Elden Henson,Wes Chatham,Sarita Choudhury,Stef Dawson,Patina Miller,Robert Knepper,Caitlin Fowler,Jada Taylor,Nicholas Pryor,Donna Biscoe,Michael Garza,Erika Bierman,Tyler Lee Allen,Bill Bennett,Stephen Mackenzie Brown,Marshall Choka,Kirk Crenshaw",15,27
"51","tt2004420",1,80.75,0,"NEIGHBORS",18000000,"Comedy",2.648748,2014-05-08,268157400,96,"English",6.2,1527,"Nicholas Stoller","Andrew J. Cohen,Brendan O'Brien","baby,fraternity,fraternity house,neighbor neighbor relationship","6 wins & 11 nominations.",68,6.4,"211,236",6.3,3.5,130516,203,148,55,63,73,"Seth Rogen,Zac Efron,Rose Byrne,Dave Franco,Ike Barinholtz,Christopher Mintz-Plasse,Hannibal Buress,Lisa Kudrow,Carla Gallo,Halston Sage,Craig Roberts,Chasty Ballesteros,Cassandra Starr,Jason Mantzoukas,Ali Cobrin,Natasha Leggero,Jerrod Carmichael,Elise Vargas,Zoey Vargas,Brian Huskey,Kira Sternbach,Randall Park,Jake Johnson,Steven Michael Eich,Fahim Anwar,Ori Kalmus,Andy Samberg,Akiva Schaffer,Jorma Taccone,Adam DeVine,Blake Anderson,Anders Holm,Kyle Newacheck,Jesse Heiman,Maria Olsen,Stephen Todt,Michael Angeloe,Gary Sievers,Casey Ford Alexander",6,11
"52","tt2015381",3,76.9166666666667,20.3333333333333,"GUARDIANS OF THE GALAXY",170000000,"Action,Science Fiction,Adventure",10.089952,2014-07-30,773312399,121,"English",8,4784,"James Gunn","","marvel comic,spaceship,space,scene during end credits,outer space,adventurer,aftercreditsstinger,orphan boy,marvel cinematic universe","Nominated for 2 Oscars. Another 48 wins & 92 nominations.",76,8.1,"669,684",7.7,4.4,246292,287,262,25,92,91,"Chris Pratt,Zoe Saldana,Dave Bautista,Vin Diesel,Bradley Cooper,Lee Pace,Karen Gillan,Michael Rooker,Benicio del Toro,Djimon Hounsou,John C. Reilly,Glenn Close,Josh Brolin,Peter Serafinowicz,Sean Gunn,Alexis Denisof,Ophelia Lovibond,Laura Haddock,Gregg Henry,Stan Lee,Nathan Fillion,Rob Zombie,James Gunn,Tyler Bates,Seth Green,Mikaela Hoover,Melia Kreiling,Christopher Fairbank,Krystian Godlewski,Wyatt Oleff,Janis Ahern,Solomon Mousley,Lindsay Morton,Robert Firth,Tom Proctor,Nick Holmes,Max Wrottesley,Nicole Alexandra Shipley,Sharif Atkins,Brendan Fehr,Tomas Arana,Emmett Scanlan,Dominic Grant,Spencer Wilding,Alison Lintott,Alexis Rodney,Keeley Forsyth,Frank Gilhooley,Enzo Cilenti,Richard Katz,Enoch Frost,Ronan Summers,Laura Ortiz,Marama Corlett,Rosie Jones,Abidemi Sobande,Alex Rose,Ekaterina Zalitko,Emily Redding,Fred,Stephen Blackehart,Jennifer Moylan-Taylor,Bruce Mackinnon,Ralph Ineson,Naomi Ryan,John Brotherton,Graham Shiels,Douglas Robson,Rachel Cullen,Isabella Poynton,Imogen Poynton,David Yarovesky,Miriam Lucia,Lloyd Kaufman,Raed Abbas,Freddie Andrews,Jozef Aoki,Helen Banks",48,94
"53","tt2024544",10,80.9444444444444,34.6666666666667,"12 YEARS A SLAVE",20000000,"Drama,History",2.818883,2013-10-18,187000000,134,"English",7.8,1863,"Steve McQueen","","whip,slavery,plantation,night shift,kidnapping,violin player,physical abuse,cotton,slave owner,19th century,sold into slavery,abolitionist","Won 3 Oscars. Another 233 wins & 312 nominations.",97,8.1,"433,492",9,4.3,137171,303,290,13,90,96,"Chiwetel Ejiofor,Michael Fassbender,Benedict Cumberbatch,Paul Dano,Paul Giamatti,Scoot McNairy,Lupita Nyong'o,Adepero Oduye,Sarah Paulson,Brad Pitt,Michael Kenneth Williams,Alfre Woodard,Chris Chalk,Taran Killam,Bill Camp,Kelsey Scott,Bryan Batt,Quvenzhané Wallis,Garret Dillahunt,Dwight Henry,Dickie Gravois,Ashley Dyke,Cameron Zeigler,Tony Bentley,Christopher Berry,Mister Mackey Jr.,Craig Tate,Storm Reid,Tom Proctor,Marc Macaulay,Vivian Fleming-Alvarez,Douglas M. Griffin,John McConnell,Marcus Lyle Brown,Richard Holden,Rob Steinberg,Anwan Glover,James C. Victor,Liza J. Bennett,Nicole Collins,J.D. Evermore,Andy Dylan,Deneen Tyler,Mustafa Harris,Gregory Bright,Austin Purnell,Thomas Francis Murphy,Andre Shanks,Kelvin Harrison,Scott M. Jefferson,Isaiah Jackson,Topsy Chapman,Devin Maurice Evans,Jay Huguley,Devyn A. Tyler,Willo Jean-Baptiste,Ruth Negga,Jason Ament,Jon Arthur,Sean Paul Braud,Blake Burt,Carroll Burt,Joseph Randy Causin,Edward J. Clare,JJ Coker,Haylie Creppel,Justin Edward Davis,Emily D. Haley,Jim Johnson,Mark Joyce,John C. Klein,Cynthia LeBlanc,Elton LeBlanc,Gerard 'Jerry' Lewis,Kevonte Mcdonald,Ritchie Montgomery,Myesha-Tiara,Jason Owen,Shawn Parsons,Haley Powell,Wayne Pére,Terrell Ransom Jr.,Erin Rementer,Andre Robinson,Corrina Roshea,Katherine Jeanie Russell,Jarett Shorts,Chaz Smith,Tyler Soerries,Tre Tureaud,Justin Christopher Vaughn,Bob Walker,Caroline Grace Williamson,Timothy Wyant",236,312
"54","tt2042568",2,84.75,0.5,"INSIDE LLEWYN DAVIS",11000000,"Drama,Music",0.881757,2013-12-06,32935319,105,"English",7.1,462,"Joel Coen,Ethan Coen","Ethan Coen,Joel Coen","folk music,performance,aspiring singer,new york city,recording,merchant marine,1960s","Nominated for 2 Oscars. Another 44 wins & 153 nominations.",92,7.4,"94,696",8.6,3.7,43508,246,230,16,74,93,"Oscar Isaac,Carey Mulligan,Justin Timberlake,Jerry Grayson,Robin Bartlett,Max Casella,Adam Driver,Ethan Phillips,Jeanine Serralles,Garrett Hedlund,John Goodman,Stark Sands,Alex Karpovsky,F. Murray Abraham,Benjamin Pike",44,155
"55","tt2053463",4,73.3333333333333,6.33333333333333,"SIDE EFFECTS",30000000,"Thriller,Crime,Drama",0.63587,2013-02-07,63372757,106,"English,Français",6.3,933,"Steven Soderbergh","","fraud,murder,drug,prescription medication,coverup,professional reputation","4 nominations.",75,7.1,"147,422",7.3,3.6,69015,200,166,34,70,83,"Rooney Mara,Jude Law,Channing Tatum,Catherine Zeta-Jones,Vinessa Shaw,David Costabile,Polly Draper,Andrea Bogart,Mamie Gummer,Ann Dowd,Peter Friedman,Carmen Pelaez,Marin Ireland,James Martinez,Vladimi Versailles,Michelle Vergara Moore,Victor Cruz,Mitchell Michaeliszyn,Michael Nathanson,Timothy Klein,Sheila Tapia",0,4
"56","tt2064713",3,81.125,7.33333333333333,"BAND CALLED DEATH",0,"Documentary,Music",0.200329,2013-06-27,125,96,"English",7.3,24,"Mark Christopher Covino,Jeff Howlett","","punk,punk rock,rock band,rockumentary,punk band","2 wins & 2 nominations.",77,7.5,"2,767",7.7,4,5200,48,45,3,85,94,"Bobby Hackney,Dannis Hackney,David Hackney,Henry Rollins,Elijah Wood,Kid Rock,Alice Cooper,Mick Collins,Mickey Leigh,Bobbie Duncan,Ahmir-Khalib Thompson,Vernon Reid",2,2
"57","tt2084970",1,75.5,12,"IMITATION GAME",14000000,"History,Drama,Thriller,War",5.393812,2014-11-14,233555708,113,"English",8,2935,"Morten Tyldum","","england,world war ii,mathematician,based on biography,logician,cryptography","Won 1 Oscar. Another 44 wins & 147 nominations.",73,8.1,"452,678",7.7,4.2,99903,240,216,24,92,90,"Benedict Cumberbatch,Keira Knightley,Matthew Goode,Rory Kinnear,Allen Leech,Matthew Beard,Charles Dance,Mark Strong,James Northcote,Tom Goodman-Hill,Steven Waddington,Ilan Goodman,Jack Tarlton,Alex Lawther,Jack Bannon,Tuppence Middleton,Victoria Wicks,Viv Weatherall,Bartosz Wandrykow,Leigh Dent,Grace Calder,Lese Asquith-Coe,Luke Hope,Alexander Cooper,Joseph Oliveira,Guna Gultniece,Lauren Beacham,Nicola-Jayne Wells,Esther Eden,Alex Corbet Burcher,Stuart Matthews,Sam Exley,Lisa Colquhoun,David G. Robinson,Charlie Manton,David Charkham,Denis Koroshko,Richard Campbell,Ben Farrow,Laurence Kennedy,John Redmann,Josh Wichard,Ingrid Benussi,Adam Nowell,Mike Firth,Daniel Chapple,Oscar Hatton,Nicholas Blatt,Samantha Moran,James G. Nunn,Jack Brash,Benjamin Hardie,Harry Leonard Parkinson,Amber-Rose May,Dominik Charman,James Gard,Vincent Idearson,Alice Tapfield,Hannah Flynn,Ancuta Breaban,Hayley Joanne Bacon,Mark Underwood",45,147
"58","tt2094064",1,84,14,"MUCH ADO ABOUT NOTHING",0,"Comedy",0.230032,2012-09-08,0,107,"English",7,71,"Joss Whedon","Joss Whedon","shakespeare adaptation,black and white,title based on shakespeare","1 win & 7 nominations.",78,7.2,"13,911",7.5,3.8,26289,154,130,24,77,84,"Amy Acker,Alexis Denisof,Nathan Fillion,Clark Gregg,Reed Diamond,Fran Kranz,Jillian Morgese,Sean Maher,Spencer Treat Clark,Riki Lindhome,Ashley Johnson,Emma Bates,Tom Lenk,Nick Kocher,Brian McElhaney,Joshua Zar,Paul M. Meston,Romy Rosemont,Elsa Guillett-Chapuis,Adam Carver,Kim Alu,Salvador Alvarez,Joren Anderson,Cas Austin,Donovan Ayub,Brent Ballatore,Chloe Ballatore,Arthur Bateman,Josh Berman,Joel Blacker,Sara Blindauer,Alex Bloomingdale,Samar Bloomingdale,Brett Ryan Bonowicz,Karen Bracher,Mark Bracher,Weston Bradley,Silas Briton,Amy McIntyre Britt,Susan Budd,Ronnie Campagnone,Joseph Carnegie,Naomi Chan,Martin Charles,Kai Cole,Anya Colloff,Julia Dalzell,Mike Danner,Jacob Darby,Kelsey Darragh,Giulia Davis,Tim Davis,Jenny DeArmitt,Sara Dorfman,Brandon Elonzae,Elsi Eng,Chris English,Sasha Feiler,Amanda Fein,Kara Fein,Mike Ferman,Ben Fickes,Peter Frederiksen,Ashley Friedlander,David Fury,Andrea Garcia,Kristen Garemani,Noyan Garemani,Catherine Garrison,Anna Geare,Margie Glick,Steve Glick,Caroline Goddard,Drew Goddard,Rachel Goldman,Elliot Graham,Drew Greenberg,Anna Grimm,Micki Grover,Mimi Haddon,Cailey Hall,Alisha Hallett,Elin Hampton,Brin Hill,Sabrina Hill,Naiby Hilton,Andrew Hoegl,Matthew Hood,Tamar Malley Hu,Nelly Imame,Tarik Inhaddou,Mulu Johnson,Jeannette McNeil Jones,Daniel S. Kaminsky,Mike Kaminsky,Nathan Kelly,Tom Kemper,Rachel Klauber-Speiden,Alan Klyce,Paren Knadjian,Andrew Knauer,Holly Knight,Diego Kontarovsky,Gudni Kristjansson,Catherine Kyritsis,Joel Landson,Aileen Latcham,Paul Leslie,Joanne Levin,Jenny Lynn,Noah Maffitt,Cairin Malley,Amanda Neuderyd Marlow,Nicki Maron,Henry Mason,Dex Matthews,John McCracken,Bryce McLeay,Kara McVey,Robert Millar,R. Emerson Moncure,Ryan Moore,Glen Moorman,Josh Newlight,Nina Newlight,William Nicholas,Sadin Thomas Oel,Grant Olsen,Cathy Pack,Missy Parker,Sean Parks,Sarah Petrie,Noelle Piche,Allison Post,Amanda Powers,Craig Pratsch,Danita Rafalovich,Lisa Randolph,Kate Register,Lisa Rosen,David Rothenberg,Sean Russell,Jenev Schilling,Mila Shah,Jessie Sherman,Stacy Shirk,Adam James Shirley,Lysandra Silber,Althea Sircar,Becky Sloviter,Corissa Pacillsa Smith,David Solomon,Kimberly Source,Adrienne Spiridellis,Evan Spiridellis,Karyne Steben,Sarah Steben,Laura Stokes,Bo Sundius,Maurissa Tancharoen,Casey Taylor,Lauren Taylor,Kimberly Tien,Ricky Titus,Riley Trela,Alison Trope,T. Miguel Vanegas,Sorrina Vasquez,Jed Whedon,Zack Whedon,Natalie Whittle,Aimee Williams,Malika Williams,Joshua Zepeda,Joan Zoloth,Debbie Van Zyl,Carla Kettner",1,7
"59","tt2096673",1,79.875,8,"INSIDE OUT + LAVA",175000000,"Comedy,Animation,Family",4.894584,2015-06-09,857427711,94,"English",8,3292,"Pete Docter,Ronnie del Carmen","","dream,cartoon,imaginary friend,pixar animated,kid,moving,unicorn,duringcreditsstinger,walt disney,family relations,3d,emotions","Won 1 Oscar. Another 81 wins & 90 nominations.",94,8.3,"327,029",8.9,4.3,129878,315,309,6,89,98,"Amy Poehler,Phyllis Smith,Richard Kind,Bill Hader,Lewis Black,Mindy Kaling,Kaitlyn Dias,Diane Lane,Kyle MacLachlan,Paula Poundstone,Bobby Moynihan,Paula Pell,Dave Goelz,Frank Oz,Josh Cooley,Flea,John Ratzenberger,Carlos Alazraqui,Peter Sagal,Rashida Jones,Lori Alan,Gregg Berger,Aurora Blue,Veronika Bonell,Lola Cooley,John Cygan,Dani Dare,Andrea Datzman,Ronnie del Carmen,Pete Docter,Keith Ferguson,Tony Fucile,Mary Gibbs,Randy Hahn,Carter Hastings,Jacob Hopkins,Emma Hudak,Evan Hudak,Dara Iruka,Molly Jackson,Daniella Jones,Sophia Lee Karadi,Elissa Knight,Erik Langley,Dawnn Lewis,Sherry Lynn,Tony Maki,Mona Marshall,Laraine Newman,Bret 'Brook' Parker,Paula Pell,Nick Pitera,Phil Proctor,Murray Pearl Schaeffer,Patrick Seitz,Paris Van Dyke,James Kevin Ward,Lennon Wynn,Dash Zamm,Bob Bergen,Teresa Ganzel,Jess Harnell,Danny Mann,Mickie McGowan,Jan Rabson",82,90
"60","tt2125435",1,82,47,"BEASTS OF THE SOUTHERN WILD",1800000,"Drama,Fantasy",0.462705,2012-06-29,21107746,93,"English",6.6,222,"Benh Zeitlin","Lucy Alibar,Benh Zeitlin","refugee camp,hurricane,flooding,global warming,bayou,crab,storm,celebration,auroch,tough love,defrost,levee,prehistoric creature,lost mother,melting ice caps,shrimp,salt water,explosives,crawfish,shrimping,submerged,grits,african american child,wild man","Nominated for 4 Oscars. Another 91 wins & 123 nominations.",86,7.3,"69,986",8.2,3.8,38861,184,158,26,76,86,"Quvenzhané Wallis,Dwight Henry,Levy Easterly,Gina Montana,Lowell Landes,Pamela Harper,Amber Henry,Jonshel Alexander,Nicholas Clark,Joseph Brown,Henry D. Coleman,Kaliana Brower,Phillip Lawrence,Hannah Holby,Jimmy Lee Moore",91,127
"61","tt2125608",1,93,12,"SEARCHING FOR SUGARMAN",0,"Documentary,Music",0.370612,2012-06-30,0,85,"English",8,168,"Malik Bendjelloul","Malik Bendjelloul","1970s,mayor,south africa,musician,icon,music business,election,detroit,reading,recording,city council,music tour","Won 1 Oscar. Another 38 wins & 30 nominations.",79,8.2,"48,252",8,4.3,18816,120,113,7,92,94,"Dennis Coffey,Rodriguez,Stephen Segerman,Mike Theodore,Malik Bendjelloul",39,30
"62","tt2179116",1,85,7,"THE KINGS OF SUMMER",0,"Comedy,Drama",0.505007,2013-05-31,0,93,"English",7.1,234,"Jordan Vogt-Roberts","Chris Galletta","runaway,high school,coming of age,teenagers,coming of age comedy","3 wins & 6 nominations.",61,7.2,"59,708",6.9,3.8,21918,111,84,27,77,76,"Nick Robinson,Gabriel Basso,Moisés Arias,Erin Moriarty,Nick Offerman,Megan Mullally,Alison Brie,Mary Lynn Rajskub,Angela Trimbur,Lili Reinhart,Marc Evan Jackson,Kumail Nanjiani,Hannibal Buress,Nathan Keyes,Austin Abrams,Thomas Middleditch",3,6
"63","tt2224026",1,78.75,1,"HOME",135000000,"Fantasy,Comedy,Animation,Science Fiction,Family",1.878245,2015-03-18,368871007,94,"English",6.9,889,"Tim Johnson","","friendship,spaceship,space,alien,alien invasion,alien friendship","2 wins & 7 nominations.",55,6.7,"68,495",5.3,3.7,55265,116,55,61,64,47,"Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Matt Jones,Brian Stepanek,April Lawrence,Stephen Kearin,Brian Stepanek,Lisa Stewart,April Winchell",2,7
