"","imdb_id","num_of_shows","attendees_per_show","avg_nth_day","name","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","award_wins","award_nominations"
"179","tt2103281",10,27.2638888888889,7.55555555555556,"DAWN OF PLANET OF THE APES",170000000,"Science Fiction,Action,Drama,Thriller",4.396192,2014-06-26,708200000,130,"English",7.4,2369,"Matt Reeves","Mark Bomback,Rick Jaffa,Amanda Silver","leader,colony,post-apocalypse,dystopia,sequel,woods,forest,ape,scientist,monkey,medical research,animal attack,plague,3d","Nominated for 1 Oscar. Another 14 wins & 45 nominations.",79,7.6,"312,612",7.9,4.2,202060,279,252,27,88,90,"Andy Serkis,Jason Clarke,Toby Kebbell,Keri Russell,Judy Greer,Gary Oldman,Kodi Smit-McPhee,Terry Notary,Karin Konoval,Kirk Acevedo,Richard King,Lucky Johnson,Jocko Sims,Nick Thurston,Jon Eyez,Enrique Murciano,Larramie Doc Shaw,Lee Ross,Keir O'Donnell,Kevin Rankin,Al Vicente,Matthew James,Scott Lang,Deneen Tyler,Mustafa Harris,Lombardo Boyar,Mike Seal,J.D. Evermore,Chase Boltin,Michael Papajohn,Thomas Rosales, Jr.,Carol Sutton,Christopher Berry",14,46
"180","tt2106476",5,12.875,3,"THE HUNT",3800000,"Drama",0.699061,2012-08-28,16800000,115,"Dansk,Polski,English",7.8,441,"Thomas Vinterberg","","father-son relationship,denmark,lie,pedophilia,kindergarden,father,deer,children,teacher,school,pedophile,divorce,hunting","Nominated for 1 Oscar. Another 35 wins & 63 nominations.",76,8.3,"166,258",7.9,4.3,20232,125,117,8,93,94,"Mads Mikkelsen,Alexandra Rapaport,Thomas Bo Larsen,Anne Louise Hassing,Lars Ranthe,Susse Wold,Ole Dupont,Annika Wedderkopp,Lasse Fogelstrøm,Bjarne Henriksen,Sebastian Bull Sarning,Steen Ordell Guldbrandsen,Daniel Engstrup,Troels Thorsen,Søren Rønholt,Jytte Kvinesdal,Josefine Gråbøl,Nicolai Dahl Hamilton,Øyvind Hagen-Traberg,Allan Wibor Christensen,Rikke Bergmann,Rasmus Lind Rubin,Frank Rubæk,Nina Christrup,Birgit Petersen,Karina Fogh Holmkjær,Heidi Gross,Marie Aktor,Mona C. Soliman,Mie Ravn Nielsen,Kim Westi Rasmussen,Thomas Ravn,Katrine Brygmann",35,64
"181","tt2125435",17,18.5835629017447,8.18181818181818,"BEASTS OF THE SOUTHERN WILD",1800000,"Drama,Fantasy",0.462705,2012-06-29,21107746,93,"English",6.6,222,"Benh Zeitlin","Lucy Alibar,Benh Zeitlin","refugee camp,hurricane,flooding,global warming,bayou,crab,storm,celebration,auroch,tough love,defrost,levee,prehistoric creature,lost mother,melting ice caps,shrimp,salt water,explosives,crawfish,shrimping,submerged,grits,african american child,wild man","Nominated for 4 Oscars. Another 91 wins & 123 nominations.",86,7.3,"69,986",8.2,3.8,38861,184,158,26,76,86,"Quvenzhané Wallis,Dwight Henry,Levy Easterly,Gina Montana,Lowell Landes,Pamela Harper,Amber Henry,Jonshel Alexander,Nicholas Clark,Joseph Brown,Henry D. Coleman,Kaliana Brower,Phillip Lawrence,Hannah Holby,Jimmy Lee Moore",91,127
"182","tt2125608",6,18.0333333333333,4.2,"SEARCHING FOR SUGARMAN",0,"Documentary,Music",0.370612,2012-06-30,0,85,"English",8,168,"Malik Bendjelloul","Malik Bendjelloul","1970s,mayor,south africa,musician,icon,music business,election,detroit,reading,recording,city council,music tour","Won 1 Oscar. Another 38 wins & 30 nominations.",79,8.2,"48,252",8,4.3,18816,120,113,7,92,94,"Dennis Coffey,Rodriguez,Stephen Segerman,Mike Theodore,Malik Bendjelloul",39,30
"183","tt2130321",1,24,0,"WEST OF MEMPHIS",0,"Documentary",0.067032,2012-12-25,0,150,"English",7.3,19,"Amy Berg","Billy McMillin,Amy Berg","miscarriage of justice,woman director","Nominated for 1 BAFTA Film Award. Another 9 nominations.",80,7.9,"7,332",7.9,4.1,8591,112,107,5,87,96,"Jason Baldwin,Julie Ann Doan,Damien Wayne Echols,Pam Hobbs,Jessie Misskelley,Lorri Davis,Eddie Vedder,Peter Jackson",0,10
"184","tt2132285",7,19.3,7.4,"THE BLING RING",15000000,"Drama,Crime",0.470847,2013-06-12,19145732,90,"English",5.2,610,"Sofia Coppola","","celebrity,thief,fame,burglary,hollywood,based on true events,woman director","4 wins & 6 nominations.",66,5.6,"66,659",6.3,2.8,31266,185,111,74,33,60,"Emma Watson,Israel Broussard,Taissa Farmiga,Katie Chang,Claire Julien,Georgia Rock,Leslie Mann,Carlos Miranda,Gavin Rossdale,Stacy Edwards,Erin Daniels,Nina Siemaszko,Brenda Koo,Joe Nieves",4,6
"185","tt2140373",6,23.25,6,"SAVING MR. BANKS",35000000,"Comedy,Drama,History",1.065951,2013-11-16,112544580,125,"English",7.3,699,"John Lee Hancock","Kelly Marcel,Sue Smith","biography,writer,moviemaking,walt disney","Nominated for 1 Oscar. Another 12 wins & 71 nominations.",65,7.5,"116,805",7,4,110566,237,186,51,84,79,"Emma Thompson,Tom Hanks,Paul Giamatti,Colin Farrell,Ruth Wilson,Jason Schwartzman,Bradley Whitford,Annie Rose Buckley,B. J. Novak,Kathy Baker,Lily Bigham,Melanie Paxson,Andy McPhee,Rachel Griffiths,Ronan Vibert,Fuschia Sumner",12,72
"186","tt2170593",2,29.0625,3,"ST VINCENT",13000000,"Comedy",1.922948,2014-10-09,54837234,102,"English",7.2,455,"Theodore Melfi","","babysitter,friendship,neighbor,divorce,child of divorce","Nominated for 2 Golden Globes. Another 6 wins & 17 nominations.",64,7.3,"71,204",6.8,3.8,41676,170,132,38,79,78,"Bill Murray,Melissa McCarthy,Naomi Watts,Chris O'Dowd,Terrence Howard,Jaeden Lieberher,Kimberly Quinn,Lenny Venito,Nate Corddry,Dario Barosso,Donna Mitchell,Ann Dowd,Katharina Damm,Scott Adsit,Alyssa Ruland,Alexandra Fong,Greta Lee",6,19
"187","tt2174896",3,11.8333333333333,2.66666666666667,"To Be Takei",0,"Documentary",0.003322,2014-08-22,0,94,"",6.3,13,"Jennifer M. Kroot","","woman director","1 nomination.",66,6.9,"1,250",7.1,3.8,3978,46,42,4,75,91,"George Takei,Leonard Nimoy,William Shatner,Nichelle Nichols,Lea Salonga,Howard Stern,Brad Takei,Tom Ammiano",0,0
"188","tt2179116",20,25.2942708333333,12.9375,"THE KINGS OF SUMMER",0,"Comedy,Drama",0.505007,2013-05-31,0,93,"English",7.1,234,"Jordan Vogt-Roberts","Chris Galletta","runaway,high school,coming of age,teenagers,coming of age comedy","3 wins & 6 nominations.",61,7.2,"59,708",6.9,3.8,21918,111,84,27,77,76,"Nick Robinson,Gabriel Basso,Moisés Arias,Erin Moriarty,Nick Offerman,Megan Mullally,Alison Brie,Mary Lynn Rajskub,Angela Trimbur,Lili Reinhart,Marc Evan Jackson,Kumail Nanjiani,Hannibal Buress,Nathan Keyes,Austin Abrams,Thomas Middleditch",3,6
"189","tt2179136",4,17,2,"AMERICAN SNIPER",58800000,"War,Action",2.119552,2014-12-25,542307423,134,"English",7.5,2652,"Clint Eastwood","Jason Hall,Scott McEwen,Chris Kyle,James Defelice","sniper,biography,iraq,navy seal,u.s. soldier","Won 1 Oscar. Another 18 wins & 38 nominations.",72,7.3,"320,085",6.8,4.1,151753,255,183,72,85,72,"Bradley Cooper,Sienna Miller,Kyle Gallner,Cole Konis,Ben Reed,Elise Robertson,Luke Sunshine,Troy Vincent,Brandon Salgado Telis,Keir O'Donnell,Marnette Patterson,Jason Hall,Billy Miller,Leonard Roberts,Jason Walsh,Reynaldo Gallegos,Kevin Lacz,Jake McDorman,Cory Hardrict,Eric Ladin,Brando Eaton,James Ryen,Luke Grimes,Jonathan Kowalsky,Shane Habberstad,Sammy Sheik,Kevin Ryan,Evan Gamble,Benjamin Mathes,Tim Griffin,Luis Jose Lopez,Brian Hallisay,Erik Audé,Had Mhidi Senhaji,Navid Negahban,Fehd Benchemsi,Eric Close,Zack Duhame,Mido Hamada,Kathe Mazur,Sam Jaeger,Chance Kelly,Ryan Sadaghiani,Ayman Samman,Assaf Cohen,Fahim Fazli,Salah Salea,Hector Bucio,Aidan McGraw,Jonathan Groff,Melissa Hayden,Ferguson Reid,Mark Thomason,Pamela Denise Weaver,Amie Farrell,Quay Terry,James D. Dever,Tami Goveia,Leon Charles Farmer,Paul Meixner,Victoria Reina Sigloch,Joel Lambert,Owain Yeoman,Tony Nevada,Brett Edwards,Nick Salter,Ricky Ryba,Greg Duke,Max Charles,Jet Jurgensmeyer,Madeleine McGraw,Elizabeth Schmidt,Robert Clotworthy,Bryan Anderson,Jacob Schick,Wade White,Anthony Jennings,Vincent Selhorst-Jones,Emerson Brooks,E.R. Ruiz,Amber Alexander",19,38
"190","tt2180411",7,23.0178571428571,12,"INTO THE WOODS",50000000,"Music,Family,Fantasy,Comedy",1.571664,2014-12-25,212902372,125,"English",5.6,952,"Rob Marshall","","witch,cinderella,prince,fairy tale,musical,princess,sondheim,curse,beanstalk,red riding hood,based on musical","Nominated for 3 Oscars. Another 11 wins & 69 nominations.",69,6,"98,963",6.6,3.2,95218,196,140,56,49,71,"Anna Kendrick,James Corden,Chris Pine,Johnny Depp,Emily Blunt,Meryl Streep,Lucy Punch,Christine Baranski,Daniel Huttlestone,MacKenzie Mauzy,Tammy Blanchard,Frances de la Tour,Billy Magnussen,Tracey Ullman,Lilla Crawford,Simon Russell Beale,Annette Crosbie,Richard Glover,Bhanu Alley,Neil Bradley",11,72
"191","tt2194499",13,25.4230769230769,12.3846153846154,"ABOUT TIME",0,"Comedy,Drama,Science Fiction",1.89083,2013-08-16,87100449,123,"English",7.7,1134,"Richard Curtis","Richard Curtis","london,father-son relationship,time travel","3 wins & 9 nominations.",55,7.8,"198,443",6.4,4,55997,140,97,43,81,69,"Rachel McAdams,Bill Nighy,Domhnall Gleeson,Tom Hollander,Margot Robbie,Lindsay Duncan,Lee Asquith-Coe,Vanessa Kirby,Lydia Wilson,Matthew C. Martino,Richard Cordery,Joshua McGuire,Will Merrick,Tom Hughes,Clemmie Dugdale,Harry Hadden-Paton,Mitchell Mullen,Lisa Eichhorn,Natasha Powell,Jenny Rainsford,Catherine Steadman,Tom Stourton,Tom Godwin,Philip Voss,Sophie Brown,Matilda Sturridge,Molly Seymour,Haruka Abe",3,9
"192","tt2196638",1,13.5,0,"GULABI GANG",550000,"Documentary",0.002703,2014-03-07,0,96,"हिन्दी",7.5,1,"Nishtha Jain","Smriti Nevatia,Soumik Sen,Anubhav Sinha,Torstein Grude","fight,hindi,india,woman,emancipation","7 wins & 2 nominations.",NA,7.8,"159",NA,4.7,17,NA,NA,NA,100,NA,"Madhuri Dixit,Juhi Chawla,Tannishtha Chatterjee,Divya Jagdale,Priyanka Bose,Lata S. Singh,Vinitha Menon,Rani Patel,Tanvi Rao",7,2
"193","tt2209418",5,18.1,24.8,"BEFORE MIDNIGHT",3000000,"Romance,Drama",0.157759,2013-04-05,11176469,108,"English,ελληνικά,Français",7.2,298,"Richard Linklater","Richard Linklater,Julie Delpy,Ethan Hawke","hotel,airport,hotel room,greece,dream,greek,friends,author,writer,summer vacation,twin","Nominated for 1 Oscar. Another 19 wins & 57 nominations.",94,7.9,"93,256",8.7,4,36151,182,179,3,82,98,"Ethan Hawke,Julie Delpy,Seamus Davey-Fitzpatrick,Jennifer Prior,Charlotte Prior,Xenia Kalogeropoulou,Walter Lassally,Ariane Labed,Yiannis Papadopoulos,Athina Rachel Tsangari,Panos Koronis,Enrico Focardi,Manolis Goussias,Anouk Servera,Yota Argyropoulou,Serafeim Radis,John Sloss",19,58
"194","tt2211970",3,13,3.66666666666667,"THE BOY WHO FLIES",0,"Documentary",0.002144,2013-06-01,0,45,"English",0,0,"Benjamin Jordan","","africa,paragliding","N/A",NA,7.5,"10",NA,NA,2,NA,NA,NA,NA,NA,"Benjamin Jordan,Godfrey Massauli",0,0
"195","tt2215151",6,17.5,2.5,"INEQUALITY FOR ALL",0,"Documentary",0.19869,2013-01-19,0,88,"English",8,25,"Jacob Kornbluth","","upper class,middle class,economics,inequality,poor,wealth differences","2 wins & 5 nominations.",68,8.1,"4,989",7.4,4.2,8765,62,56,6,88,90,"Robert Reich,Dolly Parton,Tyne Daly,Lily Tomlin,Mary Tyler Moore,Candice Bergen,Jon Stewart,Sharon Gless,Conan O'Brien,Barack Obama,Hillary Clinton,Bill Clinton,George H. W. Bush,George W. Bush",2,5
"196","tt2224026",6,22.6,11,"HOME",135000000,"Fantasy,Comedy,Animation,Science Fiction,Family",1.878245,2015-03-18,368871007,94,"English",6.9,889,"Tim Johnson","","friendship,spaceship,space,alien,alien invasion,alien friendship","2 wins & 7 nominations.",55,6.7,"68,495",5.3,3.7,55265,116,55,61,64,47,"Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Matt Jones,Brian Stepanek,April Lawrence,Stephen Kearin,Brian Stepanek,Lisa Stewart,April Winchell",2,7
"197","tt2229499",11,24.8636363636364,31.9090909090909,"DON JON",6000000,"Comedy,Drama",1.12113,2013-07-26,0,90,"English",5.9,1017,"Joseph Gordon-Levitt","Joseph Gordon-Levitt","pornography,sex,sex addiction,male female relationship,internet porn,male masturbation,masturbation","1 win & 28 nominations.",66,6.6,"189,096",6.8,3.4,75673,185,149,36,58,81,"Joseph Gordon-Levitt,Scarlett Johansson,Julianne Moore,Tony Danza,Glenne Headly,Brie Larson,Rob Brown,Jeremy Luke,Paul Ben-Victor,Italia Ricci,Lindsey Broad,Amanda Perez,Sarah Dumont,Sloane Avery,Loanne Bishop,Arin Babaian,Arielle Reitsma,Rizwan Manji,Eva Mah,Nina Agdal,Jason Burnham,Johnny Ferrara,Tiffany Pulvino,Olia Voronkova,Sonni Brown,Antoinette Kalaj,Arayna Eison,Becky O'Donohue,Elena Kim,Tanya Mityushina,Craig Marks,Anne Hathaway,Channing Tatum,Meagan Good,Cuba Gooding Jr.,Alexis Texas,Sunny Lane,Devon,Cheyne Collins,Aletta Ocean,Kayden Kross,Jenny Hendrix,Anita Blond,Damien Michaels,Tori Black,Manuel Ferrara,Rebeca Linares,Mia Malkova,Jynx Maze,Dani Daniels,Isis Taylor,Bree Olson,Selena Rose,Bree Daniels,Gia Grace,Missy Stone,Stoya,Mark Ashley",1,28
"198","tt2245003",3,7.83333333333333,1,"MISS U ALREADY",0,"Comedy,Drama,Romance",0.971405,2015-11-06,0,112,"English",7,91,"Catherine Hardwicke","","best friend,woman director","N/A",59,6.7,"6,908",6,3.8,8378,100,69,31,70,69,"Drew Barrymore,Toni Collette,Dominic Cooper,Jacqueline Bisset,Paddy Considine,Noah Huntley,Tyson Ritter,Mehmet Ferda,Janice Acquah,Honor Kneafsey,Shola Adewusi,Lukas Rolfe,Charlotte Hope,Sophie Holland,Fjokra,Max Rinehart,Grace Schneider,Sophie Brown,Lucinda Raikes",0,0
"199","tt2245084",7,20.3392857142857,12.5714285714286,"BIG HERO 6",165000000,"Adventure,Family,Animation,Action,Comedy",6.417028,2014-10-22,652105443,102,"English",7.8,3591,"Don Hall,Chris Williams","","brother brother relationship,hero,talent,revenge,best friend,another dimension,robot,boy genius,hate,aftercreditsstinger,moral dilemma,3d,3d animation,teen superheroes,dead brother","Won 1 Oscar. Another 13 wins & 53 nominations.",74,7.9,"271,487",7.3,4.3,126544,196,174,22,91,89,"Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,Damon Wayans Jr.,Génesis Rodríguez,James Cromwell,Alan Tudyk,Maya Rudolph,Abraham Benrubi,Katie Lowes,Billy Bush,Dan Gerson,Paul Briggs,Charlie Adler,Marcella Lentz-Pope,Charlotte Gulezian,David Shaughnessy,Kirk Baily,Reed Buck,June Christopher,Cam Clarke,Roy Conli,Cooper Cowgill,David Cowgill,Marlie Crisafulli,Terri Douglas,Jackie Gonneau,Nicholas Guest,Bridget Hoffman,Kelly Hoover,Leah Latham,James Taku Leung,Yuri Lowenthal,Tim Mertens,Yumi Mizui,Brian R. Norris,Sundra Oakley,Michael Powers,Lynwood Robinson,Shane Sweet,Josie Trinidad,Stan Lee,Dan Howell,Frank Welker",14,53
"200","tt2258345",4,22.6875,4,"FADING GIGOLO",0,"Comedy",0.731412,2013-09-07,2681345,90,"English",5.8,142,"John Turturro","","gigolo,friendship,sexual fantasy,jewish,new york city,money problems,fling","2 wins & 1 nomination.",58,6.2,"19,142",5.9,3.1,7040,126,69,57,42,55,"John Turturro,Woody Allen,Vanessa Paradis,Liev Schreiber,Sharon Stone,Sofía Vergara,Bob Balaban,Max Casella,Aida Turturro,Eugenia Kuzmina",2,0
"201","tt2258685",1,9.75,0,"THE WORLD BEFORE HER",0,"Documentary",0.012928,2014-04-08,0,90,"English,हिन्दी",5.6,4,"Nisha Pahuja","Nisha Pahuja","hinduism,cultural difference,india,religious fundamentalism,beauty pageant,woman director","6 wins & 4 nominations.",77,7.6,"688",7.8,3.9,371,6,6,0,77,100,"Pooja Chopra,Marc Robinson,Ankita Shorey,Ruhi Singh,Prachi Trivedi",6,4
"202","tt2261331",4,18.5,2,"BLACK SEA",0,"Adventure",1.019027,2014-12-05,1171559,115,"English",6.2,228,"Kevin Macdonald","","submarine,captain","N/A",62,6.4,"23,988",6.5,3.4,15951,129,103,26,59,80,"Jude Law,Scoot McNairy,Ben Mendelsohn,David Threlfall,Jodie Whittaker,Michael Smiley,Tobias Menzies,Konstantin Khabenskiy,Karl Davies,Grigoriy Dobrygin,Daniel Ryan,Sergei Puskepalis,Bobby Schofield,Sergey Veksler,Branwell Donaghey,Sergey Kolesnikov,Llewella Gideon,Gus Barry,Zaak Conway,Yuri Klimov,Dennis Kelly,Kevin Macdonald,Charles Steel,Paulina Boneva",0,0
"203","tt2262227",6,22.0833333333333,6.83333333333333,"BOOK OF LIFE",50000000,"Romance,Animation,Adventure,Comedy,Family,Fantasy",1.7504,2014-10-01,97437106,95,"English",7.3,469,"Jorge R. Gutierrez","Jorge R. Gutierrez,Douglas Langdale","love triangle,afterlife,day of the dead,bullfighting","Nominated for 1 Golden Globe. Another 2 wins & 27 nominations.",67,7.3,"44,602",7,3.9,48473,110,90,20,77,82,"Diego Luna,Channing Tatum,Zoe Saldana,Christina Applegate,Eugenio Derbez,Cheech Marin,Gabriel Iglesias,Ron Perlman,Kate del Castillo,Ana de la Reguera,Anjelah Johnson,Dan Navarro,Ice Cube,Héctor Elizondo,Danny Trejo,Carlos Alazraqui,Emil-Bastien Bouffard,Elias Garza,Genesis Ochoa,Plácido Domingo,Grey Griffin,Trey Bumpass,Miguel Sandoval,Ben Gleib,Ricardo El Mandril Sanchez,Ishan Sharma,Jorge R. Gutierrez",2,28
"204","tt2267968",6,16.375,8.83333333333333,"KUNG FU PANDA 3",0,"Action,Adventure,Animation,Comedy,Family",6.857041,2016-01-23,0,95,"English",6.5,700,"Jennifer Yuh,Alessandro Carloni","Jonathan Aibel,Glenn Berger","china,martial arts,kung fu,village,panda,sequel,animal in title,talking animal,anthropomorphism,dragon,ancient china,wuxia,woman director","2 nominations.",66,7.3,"57,252",6.8,4,96453,146,126,20,81,86,"Jack Black,Bryan Cranston,Dustin Hoffman,Angelina Jolie,J.K. Simmons,Jackie Chan,Seth Rogen,Lucy Liu,David Cross,Kate Hudson,James Hong,Randall Duk Kim,Steele Gagnon,Liam Knight,Wayne Knight,Barbara Dirickson,Al Roker,Willie Geist,Fred Tatasciore,Pax Jolie-Pitt,Kelly Cooney,Stephen Kearin,Mick Wingert,Ming Tsai,April Hong,Knox Jolie-Pitt,Zahara Jolie-Pitt,Shiloh Jolie-Pitt,Jean-Claude Van Damme,Radzi Chinyanganya,Lindsey Russell,Joseph Izzo,Lena Golia,Gus Culligan,Hape Kerkeling,Gottfried John",0,2
"205","tt2267998",6,26.6041666666667,24.3333333333333,"GONE GIRL",61000000,"Mystery,Thriller,Drama",4.124803,2014-10-01,369330363,145,"English",7.9,3250,"David Fincher","","falsely accused person,based on novel,marriage crisis,disappearance,cheating husband,missing person,search party,criminal lawyer,wife murder,murder suspect,missing wife","Nominated for 1 Oscar. Another 64 wins & 169 nominations.",79,8.1,"555,523",8,4.1,124775,297,262,35,87,88,"Ben Affleck,Rosamund Pike,Tyler Perry,Neil Patrick Harris,Missi Pyle,Patrick Fugit,Kim Dickens,Casey Wilson,Kathleen Rose Perkins,Emily Ratajkowski,Scoot McNairy,Boyd Holbrook,Lola Kirke,Carrie Coon,Sela Ward,Lee Norris,David Clennon,Lisa Banes,Jamie McShane,Leonard Kelly-Young,Pete Housman,Lynn A. Freedman,Mark Atteberry,Darin Cooper,Kate Campbell,Brett Leigh,Antonio St. James,Lauren Glazier,Julia Prud'homme,Cooper Thornton,Casey Ruggieri,Cyd Strittmatter,Ashley Didion,Lexis Nutt,L.A. Williams,Blake Sheldon,Sean Guse,Ricky Wood,Fred Cross,Scott Takeda,Donna Rusch,Kathy Sweeney-Meadows,Mark T Anderson,Marc Abbink,Christina Alex,Samuel Baca,Bill Blair,Thomas R. Baker,Gregoer Boru,Will C.,Caroline Clements,Nancy DeMars,Davina Joy,Michael Kelly,Elester Latham,Aaron Massey,Orion McCabe,Roz McHenry,Bryan McKinley,Teebone Mitchell,Justin Nesbitt,Mark Parrish,Jaclyn Rose,Sahlima,Joel Shock,Robert Tarpinian,Tracy Weisert",64,170
"206","tt2268016",4,21.34375,4,"MAGIC MIKE XXL",14800000,"Comedy,Drama,Music",1.754314,2015-07-01,122413057,115,"English",6.3,435,"Gregory Jacobs","Reid Carolin","male friendship,strip club,road trip,strip tease,strip","2 wins & 1 nomination.",60,5.7,"36,988",5.8,3.4,34580,204,128,76,56,63,"Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam Rodríguez,Gabriel Iglesias,Amber Heard,Donald Glover,Andie MacDowell,Elizabeth Banks,Jada Pinkett Smith,Michael Strahan,Brandon Cyrus,Carrie Anne Hunt,Lindsey Moser,Juan Piedrahita",2,0
"207","tt2278388",15,27.2678571428571,24.2857142857143,"GRAND BUDAPEST HOTEL",30000000,"Comedy,Drama",2.521993,2014-02-26,174600318,99,"English,Français",7.9,2374,"Wes Anderson","","hotel,painting,wartime,gunfight,theft,mentor protégé relationship,european,hotel lobby,renaissance painting,first person narration","Won 4 Oscars. Another 121 wins & 213 nominations.",88,8.1,"466,623",8.4,4.1,94200,264,242,22,86,92,"Ralph Fiennes,Tony Revolori,F. Murray Abraham,Mathieu Amalric,Adrien Brody,Willem Dafoe,Jeff Goldblum,Harvey Keitel,Jude Law,Bill Murray,Edward Norton,Saoirse Ronan,Jason Schwartzman,Léa Seydoux,Tilda Swinton,Tom Wilkinson,Owen Wilson,Florian Lukas,Bob Balaban,Fisher Stevens,Wallace Wolodarsky,Waris Ahluwalia,Larry Pine,Karl Markovics,Volker Michalowski,Daniel Steiner,Hendrik von Bültzingslöwen,Lisa Kreuzer,Rainer Reiners,Sabine Urig,Claudia Jung,Matthias Matschke,Philipp Sonntag,Hans Martin Stier,Giselda Volodi,Neal Huff,Steffen Scheumann,Milton Welsh,Piet Paes,Michaela Caspar,Heike Hanold-Lynch,Roy Macready,Carl Sprague,Golo Euler,Roman Berger,Michael Benthin,Lucas Hedges,Wolfgang Ceczor,Georg Tryphon,Gabriel Rush,Hannes Wegener,Gerald Sullivan,Ben Howard,Marko Dyrlich",125,213
"208","tt2278871",13,26.3846153846154,30.0769230769231,"BLUE IS THE WARMEST COLOR",4300000,"Romance,Drama",0.689349,2013-10-09,10165694,179,"Français,English",7.3,503,"Abdellatif Kechiche","","france,female nudity,homophobia,infidelity,artist,birthday party,painting,class,love,lesbian couple,unrequited love,gay interest,coming of age,lesbian,teenage girl,character name in title,school,sexual attraction,student,lust,park,gay bar,art gallery,separation,teenage love,based on graphic novel,heartbreak,gay club,sexual desire,teenage sexuality,no opening credits,high school student,sexual awakening,social class,blue hair,actress shares first name with character","Nominated for 1 Golden Globe. Another 83 wins & 92 nominations.",88,7.8,"90,085",8.2,4.1,22521,166,150,16,85,90,"Léa Seydoux,Adèle Exarchopoulos,Catherine Salée,Jeremie Laheurte,Aurélien Recoing,Salim Kechiouche,Sandor Funtek,Mona Walravens,Benjamin Siksou,Alma Jodorowsky,Anne Loiret,Benoît Pilot,Fanny Maurin,Maelys Cabezon,Samir Bella",83,93
"209","tt2281587",17,26.2132352941176,23.7647058823529,"MUPPETS MOST WANTED",50000000,"Comedy,Adventure,Crime,Family",0.626706,2014-03-20,80383113,112,"Deutsch,English",6.2,205,"James Bobin","","musical,the muppets","3 wins & 9 nominations.",61,6.5,"23,936",6.8,3.5,64883,174,137,37,59,79,"Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Eric Jacobson,Dave Goelz,Bill Barretta,Matt Vogel,Peter Linz,Tom Hiddleston,Salma Hayek,Ray Liotta,Kenneth Collard,Pamela Betsy Cooper,James Pasierbowicz,Richard Herdman,David Rudman,Luke Howard,Pete Meads,Ricky Rajpal,Danny Trejo,Stanley Tucci,Jemaine Clement,Zach Galifianakis,Tom Hollander,Toby Jones,Frank Langella,James McAvoy,Chloë Grace Moretz,Miranda Richardson,Saoirse Ronan,Til Schweiger,Russell Tovey,Christoph Waltz,Christoph Waltz,Hugh Bonneville,Mackenzie Crook,Tony Bennett,Andrés Cantor,Sean Combs,Rob Corddry,Lady Gaga,Josh Groban,Ross Lynch,Aleksandar Mikić,Fleur Poad,Dylan Postl,Usher Raymond,Louise Gold,Nigel Plaskitt,Mak Wilson,Warrick Brownlow-Pike,David Covarrubias,Don Austen,William Banyard,Daisy Beattie,Sue Beattie,Lynn Robertson Bruce,Brian Jones,Céline Dion",3,9
"210","tt2287170",4,14.71875,8,"MAN FROM RENO",0,"Mystery,Drama,Crime,Thriller",0.008592,2015-03-27,0,111,"English,日本語",5.6,5,"Dave Boyle","Dave Boyle,Joel Clark,Michael Lerman","san francisco,japanese,extramarital affair,neo-noir","3 wins & 4 nominations.",69,6.8,"1,160",7.2,4,582,32,30,2,82,94,"Ayako Fujitani,Pepe Serna,Kazuki Kitamura,Hiroshi Watanabe,Tetsuo Kuramochi,Elisha Skorman,Masami Kosaka,Rome Kanda",3,4
"211","tt2293640",14,18.8482142857143,13.9285714285714,"MINIONS",74000000,"Family,Animation,Adventure,Comedy",8.440775,2015-06-17,1156730962,91,"English",6.6,2606,"Kyle Balda,Pierre Coffin","Brian Lynch","assistant,aftercreditsstinger,duringcreditsstinger,evil mastermind,minions,3d","Nominated for 1 BAFTA Film Award. Another 16 nominations.",56,6.4,"135,756",5.8,3.3,134953,196,110,86,49,56,"Sandra Bullock,Jon Hamm,Michael Keaton,Allison Janney,Steve Coogan,Jennifer Saunders,Geoffrey Rush,Steve Carell,Pierre Coffin,Katy Mixon,Michael Beattie,Hiroyuki Sanada,Dave Rosenbaum,Alex Dowding,Paul Thornley,Kyle Balda",0,17
